smiles,molfile,image_file
NC=C1SC=CS1,,CDK_Depict_15_7.png
COC1=NC=NO1,,CDK_Depict_15_16.png
CC(C)(C)(C)(C)Br,,CDK_Depict_15_24.png
,,CDK_Depict_15_26.png
CC(C)(C)C#CC#C(C)C#CC,,CDK_Depict_15_46.png
,,CDK_Depict_15_54.png
SC(N)S(NF)N,,CDK_Depict_15_63.png
CC(C)NO(CC)C(C)(=O)CC,,CDK_Depict_15_65.png
,,CDK_Depict_15_90.png
CC(=O)NC(=O)CC=O,,CDK_Depict_15_99.png
O=CNS(=O)C1=NOC=C1,,CDK_Depict_16_16.png
CS(=O)(=O)(O)OS(=O)(=O)O,,CDK_Depict_16_30.png
C#CCC=NC1(C)(C)CC1C#N,,CDK_Depict_16_49.png
N(CC)N(N=O)C(=O)O,,CDK_Depict_16_73.png
COC=CC(C)=CC(=O)C(C)(=O)(C)C,,CDK_Depict_17_5.png
CNC=CC1=COC=C1,,CDK_Depict_17_11.png
,,CDK_Depict_17_65.png
C#CCCCC(C)C(C)C,,CDK_Depict_17_72.png
O=C(O)C=CC(O)C(=O)O,,CDK_Depict_17_90.png
CNC(C)N(C(C)C)N(C(C)C)N(C(C)C)N(C(C)C)N(C(C)C)N(C(C)C)N(C(C)C)N(C(C)C)N(C(C)C)NC(C)C,,CDK_Depict_18_1.png
OC(O)(O)OCC,,CDK_Depict_18_11.png
CN(C)N(C)P(=S)NC,,CDK_Depict_18_15.png
CCCNCCC,,CDK_Depict_18_19.png
NCNNN=CN1SN=CN12N=NN=N23N=NN=N3,,CDK_Depict_18_69.png
CC(CC)C(=O)N(C)(=O)=O,,CDK_Depict_18_71.png
,,CDK_Depict_19_21.png
COCOCNNNNNNC(=S)NNC,,CDK_Depict_19_68.png
,,CDK_Depict_19_79.png
CC(OO)P(=O)O(C)C,,CDK_Depict_20_8.png
S=C(Br)S(C)=CBr,,CDK_Depict_20_17.png
CCCCNCCC(C)C(C)C,,CDK_Depict_20_43.png
CN(C)N(C)N(C)NC,,CDK_Depict_20_72.png
,,CDK_Depict_20_75.png
CC(O)(C(O)C)C(=O)(O)C(=O)O,,CDK_Depict_21_32.png
CN1(C)C=C=CS1,,CDK_Depict_21_42.png
C=CC=NC=CN1=CC=NN=C1,,CDK_Depict_21_56.png
OCCOC=C1C=C(C)C(O)C=C1S,,CDK_Depict_21_69.png
C#CC=NCC(CO)=CC#N,,CDK_Depict_21_98.png
,,CDK_Depict_22_9.png
,,CDK_Depict_22_30.png
N,,CDK_Depict_22_47.png
,,CDK_Depict_22_54.png
,,CDK_Depict_22_58.png
C=CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C(O)CC=C,,CDK_Depict_22_77.png
C=NN1C=N2CC1=CC=C2C,,CDK_Depict_25_10.png
CNNC(F)(F)(C(N)N)C(F)(F)Br,,CDK_Depict_25_11.png
N=S(C)C(C)N(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)C(C)CC,,CDK_Depict_25_21.png
O(=PF)S(=O)(=O)Br,,CDK_Depict_25_24.png
ON1C(=CN)CO1,,CDK_Depict_25_40.png
S,,CDK_Depict_27_2.png
NNNC(=O)O,,CDK_Depict_27_35.png
NCSC(=S)N,,CDK_Depict_27_51.png
CN(C)C(C)(C)C(C)(C)N,,CDK_Depict_27_57.png
C(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)C,,CDK_Depict_27_64.png
NC(=O)(O)NN(CC)N(CC)N(N)C(NCC)N(N(=O)=O)N(N)C(NCC)N(N(=O)=O)N(N)C(NCC)N(N(=O)=O)N,,CDK_Depict_27_102.png
C=C1C=C(NC)C=CS1,,CDK_Depict_27_107.png
CNC(C)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)P(F)PF,,CDK_Depict_27_112.png
CC(S)(S(=O)C)(SC)(SC)(SC)(SC)(SC)(SC)(SC)(SC)(SC)(SC)(SC)(SC)(SC)(SC)(SC)SC,,CDK_Depict_27_116.png
S=C=NC(=CS)CBr,,CDK_Depict_28_20.png
C1C=NNSN1,,CDK_Depict_28_27.png
,,CDK_Depict_28_37.png
CO(C(C(O)(N(C(F)(C(F)(C(F)(C(F)(CF)(C(OCF)CF)CF)CF)CF)CF)CF)CF)CF)CF,,CDK_Depict_28_43.png
,,CDK_Depict_28_58.png
CC(C)=N(PC)S(=O)(=O)NC1C(OC1)OC(C)SC(C)SC2COC2,,CDK_Depict_28_85.png
C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C,,CDK_Depict_28_93.png
C=N1C=NN(C)=C1C,,CDK_Depict_28_138.png
,,CDK_Depict_28_139.png
FN(F)C(F)(F)(F)=C1(F)NNC=C1CC(C)C(F)(F)(F)=C(F)NCC(C)C(F)(F)(F)=C(F)NCC(C)C(F)(F)(F)=C(F)NCC(C)CF,,CDK_Depict_28_161.png
CPC,,CDK_Depict_29_70.png
FN(O)C1=CC=NC=N1,,CDK_Depict_29_158.png
C,,CDK_Depict_29_263.png
O=CN=CC=NCC=NCC=NCC=NCC1=NCC=N1,,CDK_Depict_30_52.png
C=C1N=NN=CCC=C(C)C=N1,,CDK_Depict_30_61.png
N#C1(C)=N(O)C1,,CDK_Depict_30_85.png
CO(OOCC(F)F)OP(=O)O,,CDK_Depict_30_91.png
COCCN(C)(C)(C)C,,CDK_Depict_30_108.png
,,CDK_Depict_30_128.png
C=POP(=S)OBr,,CDK_Depict_30_221.png
CNC(=O)CC(F)=C(C#N)OC,,CDK_Depict_30_257.png
CN(C)C(C)(C)N(C)(C)NC,,CDK_Depict_30_291.png
SOCNSC,,CDK_Depict_30_304.png
CNC1(=CSC=CO1)SC,,CDK_Depict_30_375.png
CS(=O)N=C(=O)N=C=O,,CDK_Depict_30_397.png
C=P(C)(C)(C)(C)(C)(C)=O,,CDK_Depict_31_22.png
CN(C)CN(C)CC(N)N,,CDK_Depict_31_30.png
O1SS(=S)SS1,,CDK_Depict_31_43.png
CSC(CC)SC,,CDK_Depict_32_50.png
N(C1(=NC=CN1)S2C=NN=C2)C(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)(F)F,,CDK_Depict_32_52.png
ONCS(=O)(O)S(=O)=O,,CDK_Depict_33_10.png
CSBr,,CDK_Depict_33_23.png
CCCN(CC)C(C)S,,CDK_Depict_33_30.png
CCC=CC=C(C)CC=C,,CDK_Depict_33_51.png
C=CC(=O)CC(=O)CC(=O)S1C=CC(=O)S1,,CDK_Depict_33_54.png
C(C(=O)N(N)=O)C1=CC(=O)N(N)N1N,,CDK_Depict_33_61.png
CC(C)(C(F)(F)F)C(F)(F)F,,CDK_Depict_33_136.png
C1#C=NP1,,CDK_Depict_33_140.png
CNC(=S)C(F)(F)=S,,CDK_Depict_33_151.png
NC(O)S,,CDK_Depict_33_156.png
O=CCOCC1CCCC1,,CDK_Depict_33_160.png
CC(C)(=CS)C(C)=S,,CDK_Depict_33_164.png
SCC(S)S,,CDK_Depict_33_174.png
CS(PN)ON,,CDK_Depict_34_45.png
C#COCSSSC#COC,,CDK_Depict_34_80.png
OSC(=NC1=CC=CC=C1)NNC2=CC=CC=C2,,CDK_Depict_34_94.png
,,CDK_Depict_34_99.png
,,CDK_Depict_35_7.png
O=C(O)=C(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)C,,CDK_Depict_35_41.png
COOCOOCOOCOOCOOCOOCOOCOOCOOCOOCOOCOOCOOCOOCO,,CDK_Depict_35_72.png
C=CCC,,CDK_Depict_35_78.png
CCC=CNCC=CS,,CDK_Depict_36_6.png
C1N=CC(=C)COS1,,CDK_Depict_36_35.png
,,CDK_Depict_36_40.png
NC(=O)NNC(=O)CNC(=O)OC(=O)OC,,CDK_Depict_36_51.png
NCOC(CO)O1SC(CO)OC(CO)O1,,CDK_Depict_36_65.png
,,CDK_Depict_36_75.png
CC(=O)CC(=O)NC(=O)NCCC(=O)O,,CDK_Depict_36_101.png
CCCC(PC)CCCPC,,CDK_Depict_36_102.png
CN(C)N(=O)OC,,CDK_Depict_36_107.png
CCC=NC1=CNC=C1,,CDK_Depict_36_119.png
C=C(O)C=CN2C1(=CSC=C1C=C)C=CN2,,CDK_Depict_36_121.png
C(C)(C)(C)(C)(C)(C)(C)(C)C,,CDK_Depict_36_122.png
COCC1SCC(S(=O)OCC(F)(F)F)CC1,,CDK_Depict_36_128.png
,,CDK_Depict_36_133.png
CCSPNC(=O)O,,CDK_Depict_36_189.png
CCOP(O)(O)OCC,,CDK_Depict_36_190.png
NC(=O)NN(N)=O,,CDK_Depict_36_195.png
CCCOCC2OC=NC=CNC=C1NC=CN=C1C=C2,,CDK_Depict_36_197.png
C=CC(=C)(CC)O(CC)(=CC)(=CC)(=CC)(=CC)(=CC)(=CC)(=CC)(=CC)(=CC)(=CC)(=CC)(=CC)(=CC)(=CC)=CC,,CDK_Depict_36_200.png
CNN(N)N(C)N(C)N,,CDK_Depict_37_1.png
CCC(C)=C(C(=O)CCC1CCCCC1)C(=O)O,,CDK_Depict_37_3.png
CC(C)SC=CP(C)P,,CDK_Depict_37_18.png
CCOC(C)N(C)NC,,CDK_Depict_37_29.png
,,CDK_Depict_37_60.png
,,CDK_Depict_38_7.png
CCCCN(=CC)NSCC(=O)CNN=CC(=C=O)NF,,CDK_Depict_38_11.png
,,CDK_Depict_38_24.png
C#CC(C)=CC(CBr)CC,,CDK_Depict_38_26.png
C=PSOC=S(=O)=O,,CDK_Depict_38_32.png
CNP(=O)(O)CC(=N)SO,,CDK_Depict_38_68.png
CNC(=O)C(C)C(C)(C)(C)C(C)(C)C(C)(C)C,,CDK_Depict_38_82.png
,,CDK_Depict_38_87.png
C=CC=CC=C(C)OC,,CDK_Depict_38_89.png
,,CDK_Depict_38_93.png
CS(SC)C(=O)O,,CDK_Depict_38_120.png
C(=O)N1CC2CCCC12,,CDK_Depict_38_123.png
O=CNC(=O)NC=CC1=C(C)NC(C)NC1=O,,CDK_Depict_38_129.png
CCC(C)(C)(O)C(CC)CC,,CDK_Depict_38_142.png
O1=CNC(C(C)=CC)=CC1,,CDK_Depict_38_156.png
N(C)=C=CN=N(CN)N=CN,,CDK_Depict_38_186.png
,,CDK_Depict_38_209.png
N#CC#CC#CC#CC#CO,,CDK_Depict_38_231.png
CC=NCC=N2CC1CCC=NC1C2,,CDK_Depict_38_256.png
C=C(C)(CC=C)CC=C,,CDK_Depict_38_274.png
NC=CN(=N1CC(=O)N=C1)CN,,CDK_Depict_38_280.png
C=C(C)N(C)N(C)=N(C)N(C)=N(C)N(C)=N(C)N(C)=N(C)N(C)=N(C)N(C)=N(C)N(C)=N(C)N(C)=NC,,CDK_Depict_39_41.png
CCCCCC(C)(CC)C=C(C)C(=CC)C=C(C)C(=CC)C=C(C)C(=CC)C=C(C)C=CC,,CDK_Depict_39_47.png
,,CDK_Depict_39_62.png
C=CCCCCCC1=CC=CC=C1CCCCCCCCC2CC=CC=C2CCCCCCCCC3CC=CC=C3CCCCCCCCC4CC=CC=C4CCCCCCC,,CDK_Depict_39_65.png
CSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS,,CDK_Depict_39_79.png
CS(P)(=S)C,,CDK_Depict_39_105.png
NP(=N)O,,CDK_Depict_39_121.png
O1=COC(F)S1=O,,CDK_Depict_39_124.png
CC(C)(C)NC(C)=CC=CN=CC(C)=CC(C)(C)C,,CDK_Depict_39_180.png
,,CDK_Depict_39_196.png
C2C(=CC=O)C1=CC=CC=C1C2,,CDK_Depict_40_4.png
C#CN=C1NP1N,,CDK_Depict_40_19.png
,,CDK_Depict_40_25.png
NC1=CC=CC=C1C2=CC3=CC4=C2C5=C3C6=C4C7=C5C8=C6C9=C7C%10=C8C%11=C9C%12=C%10C%13=C%11C%14=C%12C%15=C%13C%16=C%14C%17=C%15C%18=C%16C%19=C%17C%20=C%18C%21=C%19C=C%20C=C%21C=C,,CDK_Depict_40_37.png
CCCCOCC=C(C1=CC=CC=C1)CCCCCOCOCOCOCOCOCOCOCOCOCOCO,,CDK_Depict_40_45.png
,,CDK_Depict_40_60.png
C=CC=CCCC1=CC=CO1,,CDK_Depict_40_62.png
CCOC(=O)NCC(=O)C(Br)=NCC(=O)C(Br)=NC(C)C,,CDK_Depict_40_80.png
O=C=NC1=CC=CC=C1C2=CC3=CC=C2C=C3C4=CC=CC=C4,,CDK_Depict_40_82.png
N2CC(N)=N(OC1C(=S)N=CC1)=C2,,CDK_Depict_40_91.png
,,CDK_Depict_41_11.png
,,CDK_Depict_41_24.png
,,CDK_Depict_41_37.png
C=C2NCN(C1=NC=CC=N1)C=N2,,CDK_Depict_41_54.png
CCCCOC(C)CC,,CDK_Depict_41_83.png
C=CN=C1N=N1,,CDK_Depict_41_95.png
OC(C(C)C=CBr)CCO,,CDK_Depict_42_10.png
SCSCC(CO)N=NCCCO,,CDK_Depict_42_25.png
C1S(C)O(C)(OC)C=C(COC)C1=O,,CDK_Depict_42_54.png
CCOC(Br)(Br)(OCOCC)C(F)(F)F,,CDK_Depict_42_64.png
,,CDK_Depict_42_76.png
CC=NC=C2(N=NN=NC1=CC=NC=C1)NC=NC=C2,,CDK_Depict_42_88.png
,,CDK_Depict_42_100.png
CCCNC(C)(C)(=O)(=O)(=O)C(C)(C)(=O)=O,,CDK_Depict_44_17.png
CCOC=NNC=CNOC1C=NC=N1,,CDK_Depict_44_21.png
CSC=NN1=CC=CO1,,CDK_Depict_44_24.png
C=CN=CCC1=NC=CN=C1,,CDK_Depict_45_8.png
CC(OC(=O)C=C)C(F)F,,CDK_Depict_45_34.png
N2#CN1=N(C=NC=N1)N=N2,,CDK_Depict_45_61.png
,,CDK_Depict_45_64.png
,,CDK_Depict_45_79.png
NN1=S(#P)C=NN1,,CDK_Depict_45_97.png
,,CDK_Depict_45_99.png
CC(C)(F)P(C)(C)S(C)C,,CDK_Depict_46_12.png
,,CDK_Depict_46_43.png
O=CC=CC1=CNC=C2N1C=CC=C2,,CDK_Depict_46_55.png
,,CDK_Depict_46_94.png
CC(OCN)N=NC(C)(C)C,,CDK_Depict_46_96.png
N1C(=S)N(C)CN1O,,CDK_Depict_47_58.png
,,CDK_Depict_47_86.png
CCO=N1ON1=O,,CDK_Depict_47_99.png
NC(=NN=CC1=CC=CO1)NOC2=CC=CC=C2,,CDK_Depict_47_121.png
CCOC(=O)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)(C)C,,CDK_Depict_47_129.png
,,CDK_Depict_47_145.png
,,CDK_Depict_47_154.png
,,CDK_Depict_47_173.png
N(C(=O)C=NN(N)CC=O)CC(=O)O,,CDK_Depict_47_190.png
COCN1ON=CC=N1,,CDK_Depict_47_194.png
CCSP(O)(CC)CC,,CDK_Depict_47_196.png
